SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
50,2,3,55,055,Wisconsin,Jefferson County,83686,84769
50,2,3,55,057,Wisconsin,Juneau County,26664,26687
50,2,3,55,059,Wisconsin,Kenosha County,166426,169561
50,2,3,55,061,Wisconsin,Kewaunee County,20574,20434
50,2,3,55,063,Wisconsin,La Crosse County,114638,118016
50,2,3,55,065,Wisconsin,Lafayette County,16836,16665
50,2,3,55,067,Wisconsin,Langlade County,19977,19189
50,2,3,55,069,Wisconsin,Lincoln County,28743,27593
50,2,3,55,071,Wisconsin,Manitowoc County,81442,78981
50,2,3,55,073,Wisconsin,Marathon County,134063,135692
50,2,3,55,075,Wisconsin,Marinette County,41749,40350
50,2,3,55,077,Wisconsin,Marquette County,15404,15574
50,2,3,55,078,Wisconsin,Menominee County,4232,4556
50,2,3,55,079,Wisconsin,Milwaukee County,947735,945726
50,2,3,55,081,Wisconsin,Monroe County,44673,46253
50,2,3,55,083,Wisconsin,Oconto County,37660,37930
50,2,3,55,085,Wisconsin,Oneida County,35998,35595
50,2,3,55,087,Wisconsin,Outagamie County,176695,187885
50,2,3,55,089,Wisconsin,Ozaukee County,86395,89221
50,2,3,55,091,Wisconsin,Pepin County,7469,7287
50,2,3,55,093,Wisconsin,Pierce County,41019,42754
50,2,3,55,095,Wisconsin,Polk County,44205,43783
50,2,3,55,097,Wisconsin,Portage County,70019,70772
50,2,3,55,099,Wisconsin,Price County,14159,13351
50,2,3,55,101,Wisconsin,Racine County,195408,196311
50,2,3,55,103,Wisconsin,Richland County,18021,17252
50,2,3,55,105,Wisconsin,Rock County,160331,163354
50,2,3,55,107,Wisconsin,Rusk County,14755,14178
50,2,3,55,109,Wisconsin,St. Croix County,84345,90687
50,2,3,55,111,Wisconsin,Sauk County,61976,64442
50,2,3,55,113,Wisconsin,Sawyer County,16557,16558
50,2,3,55,115,Wisconsin,Shawano County,41949,40899
50,2,3,55,117,Wisconsin,Sheboygan County,115507,115340
50,2,3,55,119,Wisconsin,Taylor County,20689,20343
50,2,3,55,121,Wisconsin,Trempealeau County,28816,29649
50,2,3,55,123,Wisconsin,Vernon County,29773,30822
50,2,3,55,125,Wisconsin,Vilas County,21430,22195
50,2,3,55,127,Wisconsin,Walworth County,102228,103868
50,2,3,55,129,Wisconsin,Washburn County,15911,15720
50,2,3,55,131,Wisconsin,Washington County,131887,136034
50,2,3,55,133,Wisconsin,Waukesha County,389891,404198
50,2,3,55,135,Wisconsin,Waupaca County,52410,50990
50,2,3,55,137,Wisconsin,Waushara County,24496,24443
50,2,3,55,139,Wisconsin,Winnebago County,166994,171907
50,2,3,55,141,Wisconsin,Wood County,74749,72999
40,4,8,56,000,Wyoming,Wyoming,563626,578759
50,4,8,56,001,Wyoming,Albany County,36299,38880
50,4,8,56,003,Wyoming,Big Horn County,11668,11790
50,4,8,56,005,Wyoming,Campbell County,46133,46341
50,4,8,56,007,Wyoming,Carbon County,15885,14800
50,4,8,56,009,Wyoming,Converse County,13833,13822
50,4,8,56,011,Wyoming,Crook County,7083,7584
50,4,8,56,013,Wyoming,Fremont County,40123,39261
50,4,8,56,015,Wyoming,Goshen County,13249,13211
50,4,8,56,017,Wyoming,Hot Springs County,4812,4413
50,4,8,56,019,Wyoming,Johnson County,8569,8445
50,4,8,56,021,Wyoming,Laramie County,91738,99500
50,4,8,56,023,Wyoming,Lincoln County,18106,19830
50,4,8,56,025,Wyoming,Natrona County,75450,79858
50,4,8,56,027,Wyoming,Niobrara County,2484,2356
50,4,8,56,029,Wyoming,Park County,28205,29194
50,4,8,56,031,Wyoming,Platte County,8667,8393
50,4,8,56,033,Wyoming,Sheridan County,29116,30485
50,4,8,56,035,Wyoming,Sublette County,10247,9831
50,4,8,56,037,Wyoming,Sweetwater County,43806,42343
50,4,8,56,039,Wyoming,Teton County,21294,23464
50,4,8,56,041,Wyoming,Uinta County,21118,20226
50,4,8,56,043,Wyoming,Washakie County,8533,7805
50,4,8,56,045,Wyoming,Weston County,7208,6927
